a1,a2,a3,g1,g2,g3,LABEL
12240,-11192,-2548,-4157,1291,2540,FALSE
12184,-11156,-2744,-3681,1124,2517,FALSE
12276,-11564,-3216,-2823,941,2271,FALSE
11916,-11688,-3920,-1560,1090,1615,FALSE
11456,-10684,-3504,-1409,1207,1404,FALSE
12392,-10908,-3236,-2628,1296,2228,FALSE
12156,-10832,-3100,-4720,1039,2424,FALSE
12280,-11316,-3156,-5840,833,2281,FALSE
12564,-11552,-3712,-5850,1132,1867,FALSE
12512,-11680,-4008,-5166,1736,1319,FALSE
12308,-10548,-3784,-5172,2391,670,FALSE
12548,-10292,-3536,-6207,2836,1097,FALSE
12832,-10584,-3332,-7288,2714,1326,FALSE
13276,-10840,-3480,-6085,3167,947,FALSE
13340,-10612,-3432,-4541,4064,603,FALSE
12496,-10248,-3560,-3515,4046,952,FALSE
12416,-10652,-3308,-2804,3163,1388,FALSE
12620,-11212,-3124,-2890,2206,2067,FALSE
12436,-10744,-2608,-3735,1784,2419,FALSE
12588,-10848,-2792,-4567,1457,2636,FALSE
12440,-11744,-3376,-4625,1858,2321,FALSE
12464,-11456,-3624,-5093,2138,2076,FALSE
11920,-11580,-4004,-4836,2468,1593,FALSE
11896,-11472,-4048,-4927,2651,1383,FALSE
12428,-11388,-3676,-5117,3079,1510,FALSE
12612,-10928,-3540,-5668,3556,1545,FALSE
12612,-10516,-3752,-5923,4032,1624,FALSE
12504,-10388,-4088,-6253,4441,1873,FALSE
12228,-11196,-4296,-5194,4391,1906,FALSE
12232,-11492,-3856,-3777,4483,1791,FALSE
12096,-10960,-3512,-2701,4288,1881,FALSE
11792,-11076,-3132,-2692,3767,1956,FALSE
11388,-11804,-3412,-2855,3318,1896,FALSE
10628,-12028,-3748,-3201,3113,1776,FALSE
10392,-12640,-4212,-3823,1984,2048,FALSE
10148,-12756,-4660,-4091,1941,1798,FALSE
10740,-13008,-4464,-2516,2375,1336,FALSE
10680,-12564,-3368,-2666,2712,723,FALSE
10912,-12932,-3824,-2045,3066,30,FALSE
10960,-12604,-3624,-2571,3684,-131,FALSE
10836,-12864,-3648,-3071,3621,-235,FALSE
11064,-12680,-3564,-2815,3370,-240,FALSE
11148,-12412,-3696,-2514,3063,-298,FALSE
11408,-12072,-3820,-2183,2987,-335,FALSE
11540,-11836,-3428,-2529,3345,-278,FALSE
11808,-11740,-3152,-3036,3360,-278,FALSE
11892,-11260,-2796,-3823,3458,40,FALSE
12020,-11384,-2888,-4381,3396,270,FALSE
11784,-11796,-3120,-4289,3286,172,FALSE
11668,-11704,-3224,-3904,3215,-3,FALSE
11652,-11944,-3324,-3042,3047,-263,FALSE
11988,-11348,-3004,-3216,3312,-291,FALSE
12004,-11336,-2748,-3573,3362,-115,FALSE
12132,-11264,-2788,-3922,3287,29,FALSE
12156,-11072,-3072,-4243,2723,182,FALSE
12236,-11132,-3252,-4294,2439,226,FALSE
12376,-11560,-3556,-3272,2277,-38,FALSE
12172,-11692,-3900,-1979,2302,-300,FALSE
12056,-11752,-3544,-615,2102,-447,FALSE
11780,-12100,-3560,195,1738,-545,FALSE
11468,-12328,-3728,1236,1304,-915,FALSE
11196,-12236,-3624,1354,797,-914,FALSE
10992,-12544,-3852,1496,137,-1007,FALSE
11396,-12880,-3732,1874,-198,-1262,FALSE
11216,-12280,-4264,2362,44,-1472,FALSE
11228,-12116,-4548,2332,-276,-1498,FALSE
11384,-12380,-4716,2395,-873,-1632,FALSE
11004,-12964,-4736,3608,-1683,-2202,FALSE
11016,-13260,-5004,5369,-2430,-2977,FALSE
11772,-12204,-3972,7002,-2976,-3863,FALSE
12488,-11164,-3768,8187,-2984,-4509,FALSE
12888,-10144,-3836,8196,-2627,-4363,FALSE
12756,-9980,-3256,8218,-2565,-4020,FALSE
13752,-10044,-2512,8646,-2244,-3813,FALSE
14148,-9944,-2356,9008,-1803,-3113,FALSE
14076,-9128,-2016,9053,-1885,-2643,FALSE
14440,-7860,-1416,7996,-2209,-2295,FALSE
14440,-7272,-1032,5667,-1564,-1825,FALSE
14124,-8476,-1400,3737,-2017,-940,FALSE
15596,-9040,-1676,3136,-2418,-631,FALSE
13540,-9516,-1044,2867,-2694,-258,FALSE
13712,-9904,-1392,4213,-1221,-32,FALSE
13808,-10032,-632,5734,-1103,-469,FALSE
14244,-9356,-444,6069,-1220,-566,FALSE
14164,-9508,-380,5368,-1237,-288,FALSE
13416,-10360,-84,5177,-1372,-327,FALSE
13200,-10628,-40,5353,-1714,-342,FALSE
13264,-10832,84,5720,-1976,-438,FALSE
13216,-10552,-40,5981,-2400,-620,FALSE
13264,-10164,128,5607,-2661,-609,FALSE
13332,-9748,312,4611,-2823,-573,FALSE
13120,-9452,696,3057,-3187,-200,FALSE
13184,-9652,112,895,-3555,174,FALSE
13420,-9984,-76,-131,-3544,321,FALSE
14096,-9840,-108,-474,-2367,-16,FALSE
13772,-10184,16,-333,-1595,-281,FALSE
13872,-9860,-248,348,-1078,-691,FALSE
13888,-9996,-520,1232,-327,-1045,FALSE
13960,-9508,-652,2201,-335,-795,FALSE
14208,-8768,-276,2557,-599,-111,FALSE
14192,-8700,72,2677,-1541,421,FALSE
14432,-8740,152,2711,-2271,649,FALSE
14380,-9372,-52,3005,-2710,647,FALSE
13736,-9796,-380,3733,-3118,575,FALSE
13672,-10024,-636,4605,-3475,387,FALSE
13488,-9752,-752,4515,-3883,520,FALSE
13736,-9908,-528,3894,-4076,545,FALSE
13696,-9740,-228,2917,-4004,486,FALSE
13664,-9668,-416,1418,-3655,604,FALSE
13352,-9948,-484,24,-3258,850,FALSE
13428,-10268,-668,-596,-3053,765,FALSE
13652,-10424,-768,-874,-2686,796,FALSE
13772,-10704,-872,-151,-2212,504,FALSE
13696,-10872,-1000,1605,-1635,-72,FALSE
14056,-10016,-916,2772,-1156,-169,FALSE
14020,-9468,-768,2893,-912,247,FALSE
13852,-8724,-460,2422,-1595,716,FALSE
13976,-9504,-164,1999,-2334,1076,FALSE
13964,-9432,-312,1903,-2717,1131,FALSE
13848,-9356,-420,1591,-3129,1183,FALSE
13604,-9744,-364,1152,-3369,1397,FALSE
13496,-10188,-648,1530,-3176,1264,FALSE
13256,-10276,-660,1341,-2820,946,FALSE
13208,-10664,-520,804,-2689,835,FALSE
13268,-10676,-412,623,-2424,758,FALSE
13176,-10320,-332,399,-2359,626,FALSE
13024,-10824,-776,302,-1929,809,FALSE
12740,-10972,-1396,733,-1812,757,FALSE
12884,-10948,-1476,1553,-2256,718,FALSE
13144,-10572,-1500,1976,-2492,836,FALSE
13652,-10400,-1344,1933,-2698,991,FALSE
12932,-10160,-952,1638,-3175,1084,FALSE
13228,-10352,-1276,1392,-3281,1048,FALSE
13412,-10352,-932,1152,-3276,919,FALSE
12948,-10328,-1116,1093,-3048,729,FALSE
13140,-10472,-1476,546,-2756,800,FALSE
13068,-10716,-1460,-48,-2601,866,FALSE
12744,-11024,-1384,-2,-2700,667,FALSE
12824,-11256,-1744,381,-2819,466,FALSE
12972,-11112,-1948,892,-2837,177,FALSE
13108,-10800,-1656,1509,-2379,-290,FALSE
13068,-11128,-1304,1818,-1856,-635,FALSE
13488,-10636,-1280,2157,-1779,-913,FALSE
13004,-10528,-1388,2555,-2044,-1189,FALSE
13172,-10476,-1796,2593,-2265,-1109,FALSE
13272,-10084,-2224,2170,-3157,-744,FALSE
13136,-10208,-2260,1660,-3326,-179,FALSE
13580,-10404,-2232,1089,-3869,178,FALSE
13192,-10500,-2632,1060,-3823,152,FALSE
13576,-10044,-2828,478,-3366,220,FALSE
13060,-10060,-2720,391,-2988,37,FALSE
13460,-10220,-2636,157,-2711,30,FALSE
13364,-10372,-2872,274,-2284,241,FALSE
13144,-10868,-2788,1214,-2029,51,FALSE
13184,-10932,-2608,2230,-1787,-207,FALSE
13272,-10536,-2248,2788,-1539,-420,FALSE
13316,-10448,-1964,3036,-1413,-533,FALSE
13284,-10236,-1532,2906,-1430,-668,FALSE
13560,-10068,-1476,2727,-1238,-703,FALSE
13768,-10104,-1364,2354,-815,-509,FALSE
13512,-9952,-1144,2214,-744,-403,FALSE
13460,-10060,-1100,1887,-686,-209,FALSE
13420,-10108,-1352,1792,-1032,-91,FALSE
13328,-9880,-1512,1483,-1431,9,FALSE
13388,-10056,-1452,1058,-1639,122,FALSE
13644,-10408,-1456,976,-1661,108,FALSE
13336,-10348,-1476,1172,-1576,38,FALSE
13184,-10228,-1820,1244,-1587,100,FALSE
13292,-10376,-1820,1305,-1648,52,FALSE
13376,-10264,-1728,1276,-1690,-36,FALSE
13624,-10072,-1428,923,-1370,-96,FALSE
13584,-9892,-1184,119,-1041,-7,FALSE
13556,-9964,-1244,-748,-850,-10,FALSE
13576,-10108,-1288,-1053,-642,-79,FALSE
13600,-10256,-1504,-589,-467,-302,FALSE
13624,-10328,-1772,308,-344,-556,FALSE
13708,-9980,-1476,930,-190,-558,FALSE
13840,-9472,-1264,895,-51,-428,FALSE
13736,-9516,-1148,764,-79,-284,FALSE
13876,-9340,-1208,341,-260,-73,FALSE
13708,-9544,-1432,-157,-520,64,FALSE
13632,-9556,-1520,-510,-649,205,FALSE
13888,-9676,-1408,-756,-698,151,FALSE
13884,-9648,-1516,-825,-718,86,FALSE
13944,-9808,-1656,-970,-494,51,FALSE
13700,-9668,-1352,-1178,-412,126,FALSE
13660,-9728,-1708,-1311,-486,237,FALSE
13480,-9812,-1876,-1623,-782,432,FALSE
13664,-9916,-1956,-1750,-884,481,FALSE
13696,-10132,-2024,-1465,-600,327,FALSE
13916,-10244,-1980,-821,0,52,FALSE
13884,-10032,-2000,-258,734,-177,FALSE
13808,-9976,-1868,186,1382,-281,FALSE
13904,-9556,-1752,128,1627,-200,FALSE
13824,-9624,-1488,23,1661,26,FALSE
13560,-9316,-1464,-474,1306,355,FALSE
13600,-9296,-1508,-863,705,582,FALSE
13608,-9352,-1380,-1974,4,871,FALSE
13536,-9628,-1532,-2843,-532,1104,FALSE
13496,-10128,-1660,-3224,-639,1135,FALSE
13480,-10428,-1960,-2914,-369,929,FALSE
13316,-10360,-2212,-2618,91,545,FALSE
13540,-10416,-2160,-2462,402,346,FALSE
13512,-10304,-2080,-2190,732,240,FALSE
13764,-10244,-2032,-1833,1252,215,FALSE
13540,-10172,-2244,-1393,1606,206,FALSE
13704,-9776,-1844,-1088,1645,163,FALSE
13464,-9472,-1836,-1534,1432,586,FALSE
13576,-9716,-1844,-2270,928,953,FALSE
13552,-9992,-1832,-2538,791,978,FALSE
13576,-9960,-1876,-2685,838,1006,FALSE
13416,-10164,-1808,-2613,943,958,FALSE
13224,-10316,-1908,-2898,1051,904,FALSE
13156,-10472,-2028,-3037,1212,859,FALSE
13376,-10488,-2068,-3007,1384,717,FALSE
13424,-10560,-2048,-2787,1603,514,FALSE
13356,-10408,-2192,-2312,1912,188,FALSE
13372,-10340,-2256,-1749,2342,0,FALSE
13640,-10332,-1920,-1010,2828,-336,FALSE
13288,-10304,-1528,-1316,2826,-115,FALSE
13300,-10008,-1784,-2005,2262,245,FALSE
13340,-9960,-1568,-2568,1858,394,FALSE
13500,-9960,-1508,-2982,1766,492,FALSE
13392,-10196,-1772,-3195,1816,562,FALSE
13296,-10244,-1856,-3277,1730,578,FALSE
13200,-10192,-1932,-3625,1636,763,FALSE
13224,-10276,-1860,-4026,1367,875,FALSE
13328,-10584,-2132,-4053,1361,841,FALSE
13328,-10556,-2128,-3736,1403,663,FALSE
13476,-10728,-2316,-3002,1810,459,FALSE
13472,-10412,-1960,-2219,2360,196,FALSE
13220,-10208,-1936,-1997,2575,251,FALSE
13112,-10348,-1840,-2252,2183,436,FALSE
12972,-10356,-1660,-2787,1566,753,FALSE
12928,-10580,-1608,-2922,1362,859,FALSE
12948,-10616,-1756,-2744,1152,721,FALSE
13168,-10768,-1812,-2482,1170,472,FALSE
13184,-10396,-1844,-2396,1549,336,FALSE
13048,-10448,-1916,-2441,1553,276,FALSE
13184,-10252,-1964,-2497,1453,351,FALSE
13376,-10280,-1736,-2824,1399,542,FALSE
13236,-10268,-1724,-2736,1421,491,FALSE
13320,-10316,-1924,-2603,1663,431,FALSE
13236,-10216,-1884,-2458,1718,492,FALSE
13132,-10440,-2016,-2526,1540,604,FALSE
12908,-10608,-1980,-2578,1236,771,FALSE
12864,-10764,-1972,-2362,915,817,FALSE
13152,-10664,-1904,-2013,797,767,FALSE
12968,-10804,-1888,-1634,803,657,FALSE
12916,-10832,-1772,-1163,650,568,FALSE
12488,-11268,-1800,-446,-129,268,FALSE
12620,-11040,-1328,-183,-1250,47,FALSE
12232,-10440,-1232,239,-2196,-113,FALSE
13100,-11236,-1484,280,-2267,-262,FALSE
12696,-11024,-1348,-234,-2564,-180,FALSE
12604,-10940,-1416,-255,-3053,-291,FALSE
12740,-11028,-1564,-153,-3341,-498,FALSE
12316,-11208,-1456,-288,-3386,-652,FALSE
12652,-10768,-1180,-631,-3407,-866,FALSE
11924,-11248,-1020,-1271,-5116,-864,FALSE
12436,-11348,-1708,-1807,-3673,-1219,FALSE
12160,-11564,-1736,-1855,-2716,-1599,FALSE
12328,-11744,-2248,-2180,-3492,-1709,FALSE
12360,-11924,-2800,-1778,-3243,-2221,FALSE
12532,-11688,-2888,-681,-3234,-3100,FALSE
12492,-10772,-3140,-517,-2695,-3559,FALSE
12696,-10248,-3332,-1689,-3267,-3263,FALSE
12768,-9940,-3580,-2597,-3413,-3263,FALSE
13608,-9908,-3732,-2588,-2661,-3346,FALSE
13944,-9396,-3896,-2432,-2013,-3550,FALSE
13820,-8976,-4076,-2028,-1397,-3556,FALSE
13928,-8024,-4352,-2889,-1390,-2862,FALSE
14164,-8080,-4816,-3274,-1408,-2398,FALSE
14340,-7960,-5268,-2859,-989,-2117,FALSE
14552,-7888,-5088,-2264,-512,-1970,FALSE
14604,-7736,-5124,-1438,-179,-1804,FALSE
14472,-7664,-5340,-886,0,-1525,FALSE
14736,-7452,-5152,-975,61,-1085,FALSE
14520,-7456,-5024,-1125,78,-653,FALSE
14696,-7404,-4964,-1045,215,-378,FALSE
14536,-7560,-4816,-730,314,-111,FALSE
14556,-7800,-4596,-248,400,93,FALSE
14316,-7948,-4512,77,462,307,FALSE
14448,-8180,-4068,122,528,538,FALSE
14336,-8024,-3704,-77,502,747,FALSE
14456,-8252,-3612,-289,473,839,FALSE
14428,-8384,-3464,-513,503,862,FALSE
12568,-10484,544,-4163,885,2116,FALSE
12444,-10772,512,-4248,711,2523,FALSE
12608,-11160,-204,-4084,458,2913,FALSE
12164,-11944,-284,-3464,311,2849,FALSE
12408,-12292,-908,-2252,326,2353,FALSE
12392,-12404,-636,-1094,296,1685,FALSE
13916,-12900,208,-135,-459,1559,FALSE
11988,-11752,-320,-175,89,759,FALSE
12352,-11252,-68,-575,50,858,FALSE
12128,-11064,-172,-1091,110,1288,FALSE
11792,-11252,28,-1523,84,1649,FALSE
12012,-11572,-152,-1616,144,1890,FALSE
11656,-12004,-156,-1301,448,1736,FALSE
11364,-12184,-120,-681,589,1302,FALSE
11648,-12384,268,-133,548,843,FALSE
11424,-12424,144,217,570,350,FALSE
11372,-12592,228,578,397,-164,FALSE
10820,-12760,284,816,218,-712,FALSE
11720,-12476,736,1188,431,-1139,FALSE
11296,-11144,960,1283,1427,-1597,FALSE
11220,-11864,1012,524,304,-1426,FALSE
11080,-12276,1012,169,-216,-1122,FALSE
10668,-12856,924,-45,-735,-740,FALSE
10932,-13068,468,-1,-1091,-504,FALSE
11044,-12944,208,216,-1424,-804,FALSE
11020,-12768,-100,344,-1580,-1149,FALSE
10900,-12936,48,421,-1612,-1377,FALSE
10752,-12752,-12,609,-1871,-1351,FALSE
11716,-11804,128,316,-1960,-1190,FALSE
13380,-9424,528,-632,-2011,-1287,FALSE
17552,-4860,888,-2883,-1493,-1383,FALSE
19232,-3900,548,-6447,-692,-1337,FALSE
17068,-6580,788,-6947,-1144,284,FALSE
12296,-12432,752,-2475,-3972,3376,FALSE
9516,-15992,-660,3985,-6461,4830,FALSE
9304,-16372,-1588,8372,-5747,4765,FALSE
9280,-15628,-1068,8268,-2669,5020,FALSE
9068,-15596,32,5226,290,3863,FALSE
11232,-11288,596,-949,2757,1615,FALSE
12976,-10200,920,-6922,3528,-894,FALSE
12712,-11764,1040,-7140,1300,-2510,FALSE
12008,-13232,1048,-2167,-3098,-3086,FALSE
11516,-13112,-1208,2164,-4784,-1874,FALSE
10788,-11852,-1524,3562,-3462,378,FALSE
10504,-11968,-1548,2262,-1414,2454,FALSE
9508,-12780,-1412,74,628,3551,FALSE
9516,-13088,-1724,-1025,1405,3348,FALSE
11780,-12280,-1184,-1453,2603,1648,FALSE
14112,-11120,468,-722,3156,-722,FALSE
12532,-12596,2272,400,1364,-1573,FALSE
11388,-12660,1280,-333,-596,-884,FALSE
10636,-12160,32,-1646,-2465,226,FALSE
12292,-11880,-840,-1870,-2728,538,FALSE
12648,-12396,-832,-1067,-418,867,FALSE
11336,-14140,-100,273,1755,1590,FALSE
11120,-14200,52,1377,2322,2369,FALSE
11756,-13108,404,1299,2452,2529,FALSE
12788,-11984,960,703,1679,2412,FALSE
11344,-13112,784,762,184,2039,FALSE
9616,-14340,536,2326,-1616,1689,FALSE
8900,-14412,140,3995,-1980,2110,FALSE
9136,-14660,-268,4373,-1842,3067,FALSE
13544,-12024,-1084,2484,883,2416,FALSE
15308,-11268,-604,1532,3279,-75,FALSE
15080,-11396,480,3524,3241,-2846,FALSE
11960,-10560,972,7036,250,-4260,FALSE
9804,-9816,1040,9764,-4740,-3386,FALSE
8952,-10992,588,9753,-6147,422,FALSE
10124,-12880,340,8368,-3821,3004,FALSE
10288,-13884,2128,7507,3,4662,FALSE
11360,-13368,3436,5605,2480,4549,FALSE
10376,-13584,4652,3154,2473,1659,FALSE
11608,-11108,4860,800,-675,-2805,FALSE
12452,-9032,2888,-930,-4167,-6691,FALSE
12160,-7764,356,-1781,-6356,-7798,FALSE
9596,-10156,-272,-591,-7650,-4866,FALSE
9056,-11584,-1656,208,-7141,-335,FALSE
10324,-15632,-2304,1111,-4030,1228,FALSE
13780,-12672,-1232,5009,-1346,626,FALSE
17748,-9484,-28,6007,1374,-1548,FALSE
15940,-9020,900,4305,2920,-2637,FALSE
10100,-10940,2244,2948,378,-3268,FALSE
6984,-13588,4516,5546,-6066,-3279,FALSE
10584,-12944,4472,6383,-7012,-1961,FALSE
13156,-13464,3668,4244,-1215,523,FALSE
14508,-11456,3224,1827,3125,-1175,FALSE
14196,-8908,1748,2216,3374,-6534,FALSE
11688,-8788,1064,4603,-133,-10229,FALSE
9408,-11668,1840,7485,-2725,-9000,FALSE
11996,-12276,3372,6994,-993,-3956,FALSE
13432,-12412,4424,2648,4811,439,FALSE
16948,-7228,5488,-1374,7910,-359,FALSE
16316,-5644,5496,-2458,5379,-3190,FALSE
14760,-7980,6236,530,-1992,-5463,FALSE
11096,-11344,3912,3011,-4716,-249,FALSE
7568,-16928,3048,1329,-1336,7767,FALSE
9748,-13728,1672,-1474,4496,10643,FALSE
18696,-6132,2380,-4208,7866,3549,FALSE
18708,-4428,3464,-2693,3236,-2712,FALSE
15244,-8372,4072,1471,-1154,-6986,FALSE
10692,-9868,3824,5571,-6979,-4392,FALSE
11024,-10552,2992,5030,-7566,1566,FALSE
9980,-12432,2136,768,-1640,7671,FALSE
11728,-12620,2564,-440,2029,5838,FALSE
13824,-7576,3144,239,540,-843,FALSE
13564,-7640,3664,529,-1873,-5567,FALSE
12116,-9304,4052,1410,-4499,-7468,FALSE
12220,-9592,3872,1902,-3866,-4256,FALSE
12940,-11588,4116,-145,-47,1904,FALSE
13840,-13036,4016,-2053,3593,4899,FALSE
14912,-11392,3832,-2181,4691,3918,FALSE
15736,-10776,4964,-18,1421,-1130,FALSE
14036,-12380,5264,5551,-4034,-6378,FALSE
11924,-7028,3924,5550,-7060,-5064,FALSE
9220,-8384,524,-455,-7250,-989,FALSE
8824,-11688,420,-4069,-4654,2650,FALSE
10532,-12248,1508,-5229,-884,5353,FALSE
12892,-10220,1876,-5805,2393,5352,FALSE
14272,-9288,2244,-5667,4664,3714,FALSE
13556,-10112,4376,-3362,3583,2317,FALSE
12584,-12280,6404,-212,-883,1276,FALSE
12572,-12140,6336,625,-4260,2381,FALSE
13040,-11056,4256,-2646,-3546,6320,FALSE
11476,-11252,3332,-7536,-195,9654,FALSE
13612,-9860,856,-11168,2642,8111,FALSE
15740,-9180,-1024,-8259,1894,2488,FALSE
16192,-12104,-2428,623,982,-2947,FALSE
14700,-11276,1276,10563,-1471,-4903,FALSE
15716,-6416,2992,10659,-1350,-1398,FALSE
12748,-8356,4680,4523,1516,3386,FALSE
9764,-12108,7140,986,1501,5640,FALSE
8976,-13764,7460,-403,-612,5884,FALSE
9116,-14848,5804,-1116,-1317,4650,FALSE
9272,-13868,3436,-3272,-607,2765,FALSE
11812,-11100,1744,-5131,1479,-98,FALSE
13744,-8704,1740,-4623,1269,-3096,FALSE
14800,-4696,1616,-4358,-719,-4296,FALSE
14032,-4776,1680,-4888,-3320,-2116,FALSE
10268,-13348,1532,-799,-5127,1618,FALSE
10676,-13804,1208,4437,-3919,4442,FALSE
9928,-14096,2324,6247,-1409,6864,FALSE
10284,-13692,3464,3324,544,6860,FALSE
11676,-13312,4260,-896,2002,4412,FALSE
12468,-13832,4168,-4072,2400,1644,FALSE
13724,-10680,3280,-4158,1073,-2198,FALSE
12900,-9376,2660,-3912,-1413,-2848,FALSE
11908,-11280,2100,-1908,-4806,-1328,FALSE
10396,-14388,2108,373,-3921,3105,FALSE
10076,-14620,3260,1464,-1686,7595,FALSE
10904,-12668,3224,-1300,841,8288,FALSE
13476,-11380,1884,-4883,1448,4172,FALSE
12484,-13548,-164,-4953,978,-1102,FALSE
10492,-11588,-812,-3525,1360,-4091,FALSE
9184,-10252,76,-3668,1121,-3768,FALSE
11440,-9100,856,-2950,655,-1488,FALSE
11772,-10796,1888,-2329,2040,2948,FALSE
10152,-14004,3212,-339,1956,5850,FALSE
9456,-15300,3936,1428,1524,6411,FALSE
9152,-14900,4056,854,-14,3243,FALSE
10916,-12100,2516,-1152,-3781,-2859,FALSE
12212,-10456,-76,-2528,-7093,-9389,FALSE
15172,-9308,180,-1080,-8108,-10829,FALSE
13520,-9048,808,512,-6335,-5051,FALSE
12536,-10500,1560,864,-1528,4299,FALSE
10448,-12728,2912,-1261,3688,12906,FALSE
8600,-14872,2216,-4380,6868,15942,FALSE
8908,-16060,916,-5666,6865,10622,FALSE
9804,-16920,204,-4057,4666,1223,FALSE
10908,-15808,1260,-829,1606,-7952,FALSE
10048,-13904,3908,1878,-2217,-12933,FALSE
9232,-11644,4500,1521,-4678,-10755,FALSE
9296,-12432,4464,235,-4465,-4736,FALSE
10624,-12564,3780,-1175,-3407,422,FALSE
10076,-16276,3184,-3097,-1587,3753,FALSE
9092,-18292,2804,-5272,2219,5011,FALSE
8872,-18528,3116,-7933,6532,3689,FALSE
11684,-15940,2640,-10309,9448,-1706,FALSE
17368,-8572,800,-11458,6792,-11917,FALSE
19064,-5224,-84,-7255,-1124,-18811,FALSE
16024,-3208,-2384,-1714,-8286,-16504,FALSE
13724,-4904,-3668,4308,-11369,-8822,FALSE
14284,-6204,-2452,7804,-9316,1421,FALSE
12368,-9200,-368,5998,-4420,10565,FALSE
8808,-15228,852,2040,1747,15281,FALSE
7412,-16832,1100,-1631,6314,14589,FALSE
8596,-18180,196,-6000,10256,11392,FALSE
8344,-18628,-572,-7530,11422,2390,FALSE
12352,-14628,-940,-6898,7741,-11265,FALSE
12156,-12880,-332,-3076,21,-21393,FALSE
12900,-6328,324,19,-8206,-22153,FALSE
11152,-6012,-1288,1116,-11516,-15970,FALSE
12352,-7120,340,2177,-8141,-3462,FALSE
16736,-8236,2536,1388,-3398,8791,FALSE
15328,-12080,3904,-3501,2730,16917,FALSE
12664,-15068,3412,-7409,7733,19332,FALSE
10712,-15932,1168,-10661,11556,18802,FALSE
8092,-16144,-1196,-8065,10845,10628,FALSE
12020,-11148,-3064,-3725,6028,-3105,FALSE
15800,-5064,-1492,2761,-1719,-18116,FALSE
16340,-1164,1304,5086,-10047,-22276,FALSE
14664,-1800,-1224,5750,-12857,-15830,FALSE
15072,-3220,928,6694,-9371,-1890,FALSE
13412,-7720,2140,5573,-2718,12741,FALSE
10064,-14148,3452,-682,5560,22098,FALSE
6060,-19300,2736,-5171,9936,23381,FALSE
4756,-21084,-560,-8038,11299,17529,FALSE
4356,-22776,-3648,-5855,9548,3103,FALSE
6908,-19256,-2556,-1892,3825,-14568,FALSE
12452,-12164,92,-1360,-1651,-25958,FALSE
14952,-7548,1076,-591,-6644,-26032,FALSE
18808,-3208,-1952,1517,-7632,-17756,FALSE
21104,-640,-2296,3148,-4735,-4389,FALSE
21068,-3544,-1736,3071,1293,9261,FALSE
15116,-11200,52,2527,8964,20273,FALSE
9712,-15204,1628,559,15006,25707,FALSE
5776,-19416,348,-1910,18120,25059,FALSE
5456,-21964,-616,-1956,16340,14081,FALSE
9988,-17800,-548,-1158,12023,-2504,FALSE
12824,-12276,1480,2071,3405,-16528,FALSE
15568,-6196,3132,3098,-3822,-19846,FALSE
15460,-4112,2252,4025,-7022,-13402,FALSE
17164,-2016,2032,4024,-5579,-1145,FALSE
17732,-3960,2092,2366,-750,11109,FALSE
15376,-8248,3548,559,4921,19413,FALSE
10628,-12036,4412,-1672,8453,23908,FALSE
6592,-13840,2720,-4175,8545,21941,FALSE
6144,-14592,524,-4903,5566,12746,FALSE
7892,-13012,-228,-3291,-381,274,FALSE
8640,-10932,352,-2400,-5923,-8036,FALSE
8192,-9856,712,-1676,-8781,-9259,FALSE
9816,-8644,1408,-1194,-9089,-4494,FALSE
12412,-8628,904,-147,-6324,2070,FALSE
13832,-10784,1908,-554,-2088,7054,FALSE
13092,-12772,2388,-1867,1586,9381,FALSE
10528,-13328,1016,-3727,2882,8336,FALSE
9312,-12960,-64,-3401,2933,5708,FALSE
7608,-12096,-952,-1749,2079,4131,FALSE
4424,-13720,-332,1393,-1221,2362,FALSE
4316,-14652,372,2794,-3706,1537,FALSE
5776,-17324,1100,4662,-5662,76,FALSE
9092,-17300,968,5627,-5726,-3001,FALSE
10528,-17344,1592,3978,-4489,-6952,FALSE
12052,-15976,1944,1173,-2653,-9018,FALSE
10756,-16512,2248,175,-745,-10337,FALSE
9604,-14224,3344,823,-841,-10201,FALSE
9288,-12564,2688,29,-2110,-7179,FALSE
8480,-13816,1792,233,-2430,-3937,FALSE
9668,-13096,884,1663,-3211,-2110,FALSE
11992,-13088,728,2768,-2553,-1364,FALSE
14012,-12292,348,2387,1234,-1298,FALSE
13392,-11460,1900,2710,4179,-1157,FALSE
8676,-13588,6284,4446,-768,-2169,FALSE
9372,-11156,5204,4126,-6243,-2538,FALSE
11796,-10436,2092,-1686,-6991,-426,FALSE
12628,-12256,844,-3791,-6055,-600,FALSE
13560,-12068,-64,-1912,-5338,-3006,FALSE
13576,-11056,284,690,-5314,-5100,FALSE
11956,-10248,1088,1776,-5856,-5410,FALSE
11644,-10140,2100,703,-5221,-3269,FALSE
10560,-11928,2664,-2013,-4293,87,FALSE
10496,-14428,2660,-4705,-2877,2303,FALSE
10744,-15352,2168,-5981,-1837,2511,FALSE
12068,-14132,1456,-6558,-1288,952,FALSE
13188,-12756,432,-6971,-1093,-700,FALSE
12872,-11420,-1088,-6120,-1005,-1619,FALSE
11952,-10644,-1704,-4092,-1676,-1062,FALSE
11664,-10056,-2064,-2286,-2022,364,FALSE
13484,-10136,-1160,-1916,123,2271,FALSE
12784,-11580,196,-2364,1992,3156,FALSE
11808,-12856,1344,-2757,1521,3051,FALSE
11208,-14416,1948,-2493,-384,1846,FALSE
11208,-14208,1200,-2096,-1644,617,FALSE
